,airline,time,price,base_price,stops,source,destination,dept_time,arrv_time,date,class
28,IndiGo,07 hrs 55 mins ,"₹ 6,107","₹ 5,350",1 stop via Dehradun,Mumbai,New Delhi,10:05,18:00,09/09/2020,Economy
29,Go Air,05 hrs 20 mins ,"₹ 6,492","₹ 4,636",1 stop via Lucknow,Mumbai,New Delhi,18:00,23:20,09/09/2020,Economy
30,IndiGo,05 hrs 10 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,17:25,22:35,09/09/2020,Economy
31,IndiGo,05 hrs 25 mins ,"₹ 6,579","₹ 5,800",1 stop via Goa,Mumbai,New Delhi,12:35,18:00,09/09/2020,Economy
32,IndiGo,05 hrs 30 mins ,"₹ 6,579","₹ 5,800",1 stop via Lucknow,Mumbai,New Delhi,06:15,11:45,09/09/2020,Economy
33,IndiGo,05 hrs 45 mins ,"₹ 6,579","₹ 5,800",1 stop via Lucknow,Mumbai,New Delhi,14:00,19:45,09/09/2020,Economy
34,IndiGo,06 hrs 30 mins ,"₹ 6,579","₹ 5,800",1 stop via Varanasi,Mumbai,New Delhi,06:15,12:45,09/09/2020,Economy
35,IndiGo,06 hrs 30 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,17:25,23:55,09/09/2020,Economy
36,IndiGo,07 hrs 05 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,09:10,16:15,09/09/2020,Economy
37,IndiGo,07 hrs 55 mins ,"₹ 6,579","₹ 5,800",1 stop via Nagpur,Mumbai,New Delhi,09:50,17:45,09/09/2020,Economy
38,IndiGo,08 hrs 45 mins ,"₹ 6,579","₹ 5,800",1 stop via Varanasi,Mumbai,New Delhi,12:55,21:40,09/09/2020,Economy
39,IndiGo,08 hrs 50 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,12:00,20:50,09/09/2020,Economy
40,IndiGo,09 hrs 10 mins ,"₹ 6,579","₹ 5,800",1 stop via Lucknow,Mumbai,New Delhi,06:15,15:25,09/09/2020,Economy
41,IndiGo,10 hrs 35 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,12:00,22:35,09/09/2020,Economy
42,IndiGo,11 hrs 40 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,09:10,20:50,09/09/2020,Economy
43,IndiGo,12 hrs 05 mins ,"₹ 6,579","₹ 5,800",1 stop via Goa,Mumbai,New Delhi,05:55,18:00,09/09/2020,Economy
44,Air India,08 hrs 25 mins ,"₹ 6,631","₹ 5,660",1 stop via Hyderabad,Mumbai,New Delhi,14:10,22:35,09/09/2020,Economy
45,Vistara,10 hrs 25 mins ,"₹ 6,631","₹ 5,740",1 stop via Hyderabad,Mumbai,New Delhi,09:20,19:45,09/09/2020,Economy
46,IndiGo,05 hrs 25 mins ,"₹ 6,789","₹ 6,000",1 stop via Raipur,Mumbai,New Delhi,06:00,11:25,09/09/2020,Economy
47,Vistara,09 hrs 25 mins ,"₹ 7,156","₹ 6,240",1 stop via Varanasi,Mumbai,New Delhi,07:30,16:55,09/09/2020,Economy
48,IndiGo,06 hrs 55 mins ,"₹ 7,543","₹ 6,768",1 stop via Allahabad,Mumbai,New Delhi,12:45,19:40,09/09/2020,Economy
49,Air India,09 hrs 30 mins ,"₹ 7,681","₹ 6,660",1 stop via Bhubaneswar,Mumbai,New Delhi,12:00,21:30,09/09/2020,Economy
50,Air India,11 hrs ,"₹ 7,681","₹ 6,660","2 stop via Bhubaneswar,Surat",Mumbai,New Delhi,12:00,23:00,09/09/2020,Economy
51,Air India,13 hrs 30 mins ,"₹ 7,681","₹ 6,660",1 stop via Visakhapatnam,Mumbai,New Delhi,09:30,23:00,09/09/2020,Economy
52,Vistara,05 hrs 50 mins ,"₹ 8,424","₹ 7,240",1 stop via Bengaluru,Mumbai,New Delhi,09:00,14:50,09/09/2020,Economy
53,Air India,09 hrs 25 mins ,"₹ 8,424","₹ 7,160",1 stop via Bengaluru,Mumbai,New Delhi,10:30,19:55,09/09/2020,Economy
54,Vistara,11 hrs 15 mins ,"₹ 8,424","₹ 7,240",1 stop via Bengaluru,Mumbai,New Delhi,09:00,20:15,09/09/2020,Economy
55,Vistara,05 hrs 30 mins ,"₹ 8,731","₹ 7,740",1 stop via Chennai,Mumbai,New Delhi,09:45,15:15,09/09/2020,Economy
56,Vistara,10 hrs 30 mins ,"₹ 8,731","₹ 7,740",1 stop via Chennai,Mumbai,New Delhi,09:45,20:15,09/09/2020,Economy
57,Spicejet,10 hrs 35 mins ,"₹ 9,153","₹ 8,272",1 stop via Patna,Mumbai,New Delhi,09:55,20:30,09/09/2020,Economy
58,Spicejet,24 hrs 45 mins ,"₹ 9,153","₹ 8,272",1 stop via Patna,Mumbai,New Delhi,09:55,10:40+1 DAYArrival : New Delhi10 Sep 2020,09/09/2020,Economy
59,Spicejet,26 hrs 05 mins ,"₹ 10,570","₹ 9,621",1 stop via Gorakhpur,Mumbai,New Delhi,10:55,13:00+1 DAYArrival : New Delhi10 Sep 2020,09/09/2020,Economy
0,Go Air,02 hrs 05 mins ,"₹ 4,005","₹ 2,619",Non stop,Mumbai,New Delhi,06:00,08:05,10/09/2020,Economy
1,Go Air,02 hrs 10 mins ,"₹ 4,005","₹ 2,619",Non stop,Mumbai,New Delhi,21:30,23:40,10/09/2020,Economy
2,Vistara,02 hrs ,"₹ 4,006","₹ 3,370",Non stop,Mumbai,New Delhi,10:15,12:15,10/09/2020,Economy
3,Vistara,02 hrs 10 mins ,"₹ 4,006","₹ 3,370",Non stop,Mumbai,New Delhi,13:30,15:40,10/09/2020,Economy
4,Vistara,02 hrs 10 mins ,"₹ 4,006","₹ 3,370",Non stop,Mumbai,New Delhi,15:00,17:10,10/09/2020,Economy
5,Vistara,02 hrs 10 mins ,"₹ 4,006","₹ 3,370",Non stop,Mumbai,New Delhi,17:00,19:10,10/09/2020,Economy
6,Spicejet,02 hrs 10 mins ,"₹ 4,006","₹ 3,371",Non stop,Mumbai,New Delhi,19:30,21:40,10/09/2020,Economy
7,Air India,02 hrs 15 mins ,"₹ 4,006","₹ 3,330",Non stop,Mumbai,New Delhi,07:00,09:15,10/09/2020,Economy
8,Spicejet,02 hrs 15 mins ,"₹ 4,006","₹ 3,371",Non stop,Mumbai,New Delhi,07:20,09:35,10/09/2020,Economy
9,Air India,02 hrs 15 mins ,"₹ 4,006","₹ 3,330",Non stop,Mumbai,New Delhi,10:00,12:15,10/09/2020,Economy
10,Air India,02 hrs 15 mins ,"₹ 4,006","₹ 3,330",Non stop,Mumbai,New Delhi,21:00,23:15,10/09/2020,Economy
11,IndiGo,02 hrs 05 mins ,"₹ 4,007","₹ 3,400",Non stop,Mumbai,New Delhi,09:50,11:55,10/09/2020,Economy
12,IndiGo,02 hrs 15 mins ,"₹ 4,007","₹ 3,400",Non stop,Mumbai,New Delhi,08:00,10:15,10/09/2020,Economy
13,IndiGo,02 hrs 15 mins ,"₹ 4,007","₹ 3,400",Non stop,Mumbai,New Delhi,15:50,18:05,10/09/2020,Economy
14,IndiGo,02 hrs 15 mins ,"₹ 4,007","₹ 3,400",Non stop,Mumbai,New Delhi,18:35,20:50,10/09/2020,Economy
15,AirAsia,08 hrs 20 mins ,"₹ 5,313","₹ 4,669",1 stop via Bengaluru,Mumbai,New Delhi,06:00,14:20,10/09/2020,Economy
16,AirAsia,08 hrs 50 mins ,"₹ 5,313","₹ 4,669",1 stop via Hyderabad,Mumbai,New Delhi,16:10,01:00+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
17,Spicejet,05 hrs 35 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,18:05,23:40,10/09/2020,Economy
18,Spicejet,07 hrs 20 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,16:20,23:40,10/09/2020,Economy
19,Spicejet,09 hrs ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,22:45,07:45+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
20,Spicejet,09 hrs 20 mins ,"₹ 5,665","₹ 4,950",1 stop via Srinagar,Mumbai,New Delhi,05:05,14:25,10/09/2020,Economy
21,Spicejet,10 hrs 25 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,13:15,23:40,10/09/2020,Economy
22,Spicejet,10 hrs 45 mins ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,21:00,07:45+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
23,Spicejet,13 hrs 45 mins ,"₹ 5,665","₹ 4,950",1 stop via Hyderabad,Mumbai,New Delhi,19:00,08:45+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
24,Spicejet,13 hrs 55 mins ,"₹ 5,665","₹ 4,950",1 stop via Srinagar,Mumbai,New Delhi,05:05,19:00,10/09/2020,Economy
25,Spicejet,14 hrs 20 mins ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,17:25,07:45+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
26,Spicejet,14 hrs 45 mins ,"₹ 5,665","₹ 4,950",1 stop via Varanasi,Mumbai,New Delhi,06:40,21:25,10/09/2020,Economy
27,Spicejet,15 hrs 15 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,08:25,23:40,10/09/2020,Economy
28,Spicejet,15 hrs 20 mins ,"₹ 5,665","₹ 4,950",1 stop via Chennai,Mumbai,New Delhi,18:35,09:55+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
29,Spicejet,16 hrs 30 mins ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,22:45,15:15+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
30,Spicejet,17 hrs 15 mins ,"₹ 5,665","₹ 4,950",1 stop via Hyderabad,Mumbai,New Delhi,15:30,08:45+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
31,Spicejet,18 hrs 15 mins ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,21:00,15:15+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
32,Spicejet,19 hrs 45 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,18:05,13:50+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
33,Spicejet,21 hrs 30 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,16:20,13:50+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
34,Spicejet,21 hrs 50 mins ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,17:25,15:15+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
35,Spicejet,24 hrs 35 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,13:15,13:50+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
36,Spicejet,20 hrs 15 mins ,"₹ 5,979","₹ 5,250",1 stop via Jabalpur,Mumbai,New Delhi,13:55,10:10+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
37,IndiGo,04 hrs 30 mins ,"₹ 6,053","₹ 5,300",1 stop via Ahmedabad,Mumbai,New Delhi,15:45,20:15,10/09/2020,Economy
38,IndiGo,06 hrs 05 mins ,"₹ 6,053","₹ 5,300",1 stop via Indore,Mumbai,New Delhi,11:25,17:30,10/09/2020,Economy
39,IndiGo,08 hrs 45 mins ,"₹ 6,053","₹ 5,300",1 stop via Indore,Mumbai,New Delhi,06:35,15:20,10/09/2020,Economy
40,IndiGo,10 hrs 55 mins ,"₹ 6,053","₹ 5,300",1 stop via Indore,Mumbai,New Delhi,06:35,17:30,10/09/2020,Economy
41,IndiGo,04 hrs 45 mins ,"₹ 6,107","₹ 5,350",1 stop via Dehradun,Mumbai,New Delhi,10:05,14:50,10/09/2020,Economy
42,IndiGo,07 hrs 55 mins ,"₹ 6,107","₹ 5,350",1 stop via Dehradun,Mumbai,New Delhi,10:05,18:00,10/09/2020,Economy
43,IndiGo,04 hrs 45 mins ,"₹ 6,159","₹ 5,400",1 stop via Chandigarh,Mumbai,New Delhi,08:55,13:40,10/09/2020,Economy
44,IndiGo,05 hrs 10 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,17:25,22:35,10/09/2020,Economy
45,IndiGo,05 hrs 25 mins ,"₹ 6,579","₹ 5,800",1 stop via Goa,Mumbai,New Delhi,12:35,18:00,10/09/2020,Economy
46,IndiGo,05 hrs 45 mins ,"₹ 6,579","₹ 5,800",1 stop via Lucknow,Mumbai,New Delhi,14:00,19:45,10/09/2020,Economy
47,IndiGo,06 hrs 20 mins ,"₹ 6,579","₹ 5,800",1 stop via Varanasi,Mumbai,New Delhi,12:55,19:15,10/09/2020,Economy
48,IndiGo,06 hrs 30 mins ,"₹ 6,579","₹ 5,800",1 stop via Varanasi,Mumbai,New Delhi,06:15,12:45,10/09/2020,Economy
49,IndiGo,06 hrs 50 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,15:45,22:35,10/09/2020,Economy
50,IndiGo,07 hrs 05 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,09:10,16:15,10/09/2020,Economy
51,IndiGo,07 hrs 05 mins ,"₹ 6,579","₹ 5,800",1 stop via Amritsar,Mumbai,New Delhi,16:10,23:15,10/09/2020,Economy
52,IndiGo,07 hrs 55 mins ,"₹ 6,579","₹ 5,800",1 stop via Nagpur,Mumbai,New Delhi,09:50,17:45,10/09/2020,Economy
53,IndiGo,08 hrs 50 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,12:00,20:50,10/09/2020,Economy
54,IndiGo,10 hrs 25 mins ,"₹ 6,579","₹ 5,800",1 stop via Nagpur,Mumbai,New Delhi,09:50,20:15,10/09/2020,Economy
55,IndiGo,10 hrs 35 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,12:00,22:35,10/09/2020,Economy
56,IndiGo,11 hrs 40 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,09:10,20:50,10/09/2020,Economy
57,IndiGo,12 hrs 05 mins ,"₹ 6,579","₹ 5,800",1 stop via Goa,Mumbai,New Delhi,05:55,18:00,10/09/2020,Economy
58,Vistara,10 hrs 25 mins ,"₹ 6,631","₹ 5,740",1 stop via Hyderabad,Mumbai,New Delhi,09:20,19:45,10/09/2020,Economy
59,IndiGo,05 hrs 25 mins ,"₹ 6,893","₹ 6,100",1 stop via Raipur,Mumbai,New Delhi,06:00,11:25,10/09/2020,Economy
60,IndiGo,06 hrs 55 mins ,"₹ 7,543","₹ 6,768",1 stop via Allahabad,Mumbai,New Delhi,12:45,19:40,10/09/2020,Economy
61,Vistara,04 hrs 35 mins ,"₹ 7,681","₹ 6,740",1 stop via Goa,Mumbai,New Delhi,12:30,17:05,10/09/2020,Economy
62,Air India,13 hrs 30 mins ,"₹ 7,681","₹ 6,660","2 stop via Tirupati,Visakhapatnam",Mumbai,New Delhi,09:30,23:00,10/09/2020,Economy
63,Vistara,05 hrs 50 mins ,"₹ 8,424","₹ 7,240",1 stop via Bengaluru,Mumbai,New Delhi,09:00,14:50,10/09/2020,Economy
64,Air India,09 hrs 25 mins ,"₹ 8,424","₹ 7,160",1 stop via Bengaluru,Mumbai,New Delhi,10:30,19:55,10/09/2020,Economy
65,Vistara,11 hrs 15 mins ,"₹ 8,424","₹ 7,240",1 stop via Bengaluru,Mumbai,New Delhi,09:00,20:15,10/09/2020,Economy
66,Vistara,05 hrs 30 mins ,"₹ 8,731","₹ 7,740",1 stop via Chennai,Mumbai,New Delhi,09:45,15:15,10/09/2020,Economy
67,Vistara,10 hrs 30 mins ,"₹ 8,731","₹ 7,740",1 stop via Chennai,Mumbai,New Delhi,09:45,20:15,10/09/2020,Economy
68,Spicejet,10 hrs 35 mins ,"₹ 8,891","₹ 8,022",1 stop via Patna,Mumbai,New Delhi,09:55,20:30,10/09/2020,Economy
69,Spicejet,24 hrs 45 mins ,"₹ 8,891","₹ 8,022",1 stop via Patna,Mumbai,New Delhi,09:55,10:40+1 DAYArrival : New Delhi11 Sep 2020,10/09/2020,Economy
70,Spicejet,17 hrs 40 mins ,"₹ 9,257","₹ 8,372",1 stop via Kolkata,Mumbai,New Delhi,05:50,23:30,10/09/2020,Economy
71,Vistara,12 hrs 15 mins ,"₹ 9,571","₹ 8,540",1 stop via Kolkata,Mumbai,New Delhi,07:30,19:45,10/09/2020,Economy
72,Air India,07 hrs 20 mins ,"₹ 9,991","₹ 8,860",1 stop via Kolkata,Mumbai,New Delhi,06:10,13:30,10/09/2020,Economy
0,Go Air,02 hrs 05 mins ,"₹ 4,005","₹ 2,619",Non stop,Mumbai,New Delhi,06:00,08:05,11/09/2020,Economy
1,Go Air,02 hrs 10 mins ,"₹ 4,005","₹ 2,619",Non stop,Mumbai,New Delhi,21:30,23:40,11/09/2020,Economy
2,Vistara,02 hrs ,"₹ 4,006","₹ 3,370",Non stop,Mumbai,New Delhi,10:15,12:15,11/09/2020,Economy
3,Vistara,02 hrs 10 mins ,"₹ 4,006","₹ 3,370",Non stop,Mumbai,New Delhi,13:30,15:40,11/09/2020,Economy
4,Vistara,02 hrs 10 mins ,"₹ 4,006","₹ 3,370",Non stop,Mumbai,New Delhi,15:00,17:10,11/09/2020,Economy
5,Vistara,02 hrs 10 mins ,"₹ 4,006","₹ 3,370",Non stop,Mumbai,New Delhi,17:00,19:10,11/09/2020,Economy
6,Spicejet,02 hrs 10 mins ,"₹ 4,006","₹ 3,371",Non stop,Mumbai,New Delhi,19:30,21:40,11/09/2020,Economy
7,Air India,02 hrs 15 mins ,"₹ 4,006","₹ 3,330",Non stop,Mumbai,New Delhi,07:00,09:15,11/09/2020,Economy
8,Spicejet,02 hrs 15 mins ,"₹ 4,006","₹ 3,371",Non stop,Mumbai,New Delhi,07:20,09:35,11/09/2020,Economy
9,Air India,02 hrs 15 mins ,"₹ 4,006","₹ 3,330",Non stop,Mumbai,New Delhi,10:00,12:15,11/09/2020,Economy
10,Air India,02 hrs 15 mins ,"₹ 4,006","₹ 3,330",Non stop,Mumbai,New Delhi,21:00,23:15,11/09/2020,Economy
11,IndiGo,02 hrs 05 mins ,"₹ 4,007","₹ 3,400",Non stop,Mumbai,New Delhi,09:50,11:55,11/09/2020,Economy
12,IndiGo,02 hrs 10 mins ,"₹ 4,007","₹ 3,400",Non stop,Mumbai,New Delhi,11:35,13:45,11/09/2020,Economy
13,IndiGo,02 hrs 15 mins ,"₹ 4,007","₹ 3,400",Non stop,Mumbai,New Delhi,08:00,10:15,11/09/2020,Economy
14,IndiGo,02 hrs 15 mins ,"₹ 4,007","₹ 3,400",Non stop,Mumbai,New Delhi,15:50,18:05,11/09/2020,Economy
15,IndiGo,02 hrs 15 mins ,"₹ 4,007","₹ 3,400",Non stop,Mumbai,New Delhi,18:35,20:50,11/09/2020,Economy
16,AirAsia,08 hrs 20 mins ,"₹ 5,313","₹ 4,669",1 stop via Bengaluru,Mumbai,New Delhi,06:00,14:20,11/09/2020,Economy
17,AirAsia,08 hrs 50 mins ,"₹ 5,313","₹ 4,669",1 stop via Hyderabad,Mumbai,New Delhi,16:10,01:00+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
18,IndiGo,04 hrs 55 mins ,"₹ 5,529","₹ 4,800",1 stop via Udaipur,Mumbai,New Delhi,15:35,20:30,11/09/2020,Economy
19,Spicejet,05 hrs 35 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,18:05,23:40,11/09/2020,Economy
20,Spicejet,07 hrs 20 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,16:20,23:40,11/09/2020,Economy
21,Spicejet,09 hrs ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,22:45,07:45+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
22,Spicejet,09 hrs 20 mins ,"₹ 5,665","₹ 4,950",1 stop via Srinagar,Mumbai,New Delhi,05:05,14:25,11/09/2020,Economy
23,Spicejet,10 hrs 25 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,13:15,23:40,11/09/2020,Economy
24,Spicejet,10 hrs 45 mins ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,21:00,07:45+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
25,Spicejet,13 hrs 15 mins ,"₹ 5,665","₹ 4,950",1 stop via Srinagar,Mumbai,New Delhi,05:05,18:20,11/09/2020,Economy
26,Spicejet,13 hrs 45 mins ,"₹ 5,665","₹ 4,950",1 stop via Hyderabad,Mumbai,New Delhi,19:00,08:45+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
27,Spicejet,13 hrs 55 mins ,"₹ 5,665","₹ 4,950",1 stop via Srinagar,Mumbai,New Delhi,05:05,19:00,11/09/2020,Economy
28,Spicejet,14 hrs 20 mins ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,17:25,07:45+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
29,Spicejet,14 hrs 45 mins ,"₹ 5,665","₹ 4,950",1 stop via Varanasi,Mumbai,New Delhi,06:40,21:25,11/09/2020,Economy
30,Spicejet,15 hrs 15 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,08:25,23:40,11/09/2020,Economy
31,Spicejet,15 hrs 20 mins ,"₹ 5,665","₹ 4,950",1 stop via Chennai,Mumbai,New Delhi,18:35,09:55+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
32,Spicejet,16 hrs 30 mins ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,22:45,15:15+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
33,Spicejet,17 hrs 15 mins ,"₹ 5,665","₹ 4,950",1 stop via Hyderabad,Mumbai,New Delhi,15:30,08:45+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
34,Spicejet,18 hrs 15 mins ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,21:00,15:15+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
35,Spicejet,19 hrs 45 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,18:05,13:50+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
36,Spicejet,21 hrs 30 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,16:20,13:50+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
37,Spicejet,21 hrs 50 mins ,"₹ 5,665","₹ 4,950",1 stop via Ahmedabad,Mumbai,New Delhi,17:25,15:15+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
38,Spicejet,24 hrs 35 mins ,"₹ 5,665","₹ 4,950",1 stop via Bengaluru,Mumbai,New Delhi,13:15,13:50+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
39,Spicejet,20 hrs 15 mins ,"₹ 5,979","₹ 5,250",1 stop via Jabalpur,Mumbai,New Delhi,13:55,10:10+1 DAYArrival : New Delhi12 Sep 2020,11/09/2020,Economy
40,IndiGo,04 hrs 30 mins ,"₹ 6,053","₹ 5,300",1 stop via Ahmedabad,Mumbai,New Delhi,15:45,20:15,11/09/2020,Economy
41,IndiGo,08 hrs 45 mins ,"₹ 6,053","₹ 5,300",1 stop via Indore,Mumbai,New Delhi,06:35,15:20,11/09/2020,Economy
42,IndiGo,10 hrs 55 mins ,"₹ 6,053","₹ 5,300",1 stop via Indore,Mumbai,New Delhi,06:35,17:30,11/09/2020,Economy
43,Air India,05 hrs 40 mins ,"₹ 6,106","₹ 5,160",1 stop via Ahmedabad,Mumbai,New Delhi,06:00,11:40,11/09/2020,Economy
44,IndiGo,05 hrs 10 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,17:25,22:35,11/09/2020,Economy
45,IndiGo,05 hrs 25 mins ,"₹ 6,579","₹ 5,800",1 stop via Goa,Mumbai,New Delhi,12:35,18:00,11/09/2020,Economy
46,IndiGo,05 hrs 45 mins ,"₹ 6,579","₹ 5,800",1 stop via Lucknow,Mumbai,New Delhi,14:00,19:45,11/09/2020,Economy
47,IndiGo,06 hrs 30 mins ,"₹ 6,579","₹ 5,800",1 stop via Varanasi,Mumbai,New Delhi,06:15,12:45,11/09/2020,Economy
48,IndiGo,06 hrs 30 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,17:25,23:55,11/09/2020,Economy
49,IndiGo,07 hrs 05 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,09:10,16:15,11/09/2020,Economy
50,IndiGo,07 hrs 55 mins ,"₹ 6,579","₹ 5,800",1 stop via Nagpur,Mumbai,New Delhi,09:50,17:45,11/09/2020,Economy
51,IndiGo,08 hrs 45 mins ,"₹ 6,579","₹ 5,800",1 stop via Varanasi,Mumbai,New Delhi,12:55,21:40,11/09/2020,Economy
52,IndiGo,08 hrs 50 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,12:00,20:50,11/09/2020,Economy
53,IndiGo,10 hrs 25 mins ,"₹ 6,579","₹ 5,800",1 stop via Goa,Mumbai,New Delhi,05:55,16:20,11/09/2020,Economy
54,IndiGo,10 hrs 35 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,12:00,22:35,11/09/2020,Economy
55,IndiGo,11 hrs 40 mins ,"₹ 6,579","₹ 5,800",1 stop via Hyderabad,Mumbai,New Delhi,09:10,20:50,11/09/2020,Economy
56,IndiGo,12 hrs 05 mins ,"₹ 6,579","₹ 5,800",1 stop via Goa,Mumbai,New Delhi,05:55,18:00,11/09/2020,Economy
57,Vistara,10 hrs 25 mins ,"₹ 6,631","₹ 5,740",1 stop via Hyderabad,Mumbai,New Delhi,09:20,19:45,11/09/2020,Economy
58,IndiGo,05 hrs 30 mins ,"₹ 6,683","₹ 5,900",1 stop via Lucknow,Mumbai,New Delhi,06:15,11:45,11/09/2020,Economy
59,IndiGo,09 hrs 10 mins ,"₹ 6,683","₹ 5,900",1 stop via Lucknow,Mumbai,New Delhi,06:15,15:25,11/09/2020,Economy
60,IndiGo,05 hrs 25 mins ,"₹ 6,893","₹ 6,100",1 stop via Raipur,Mumbai,New Delhi,06:00,11:25,11/09/2020,Economy
61,Vistara,09 hrs 25 mins ,"₹ 7,156","₹ 6,240",1 stop via Varanasi,Mumbai,New Delhi,07:30,16:55,11/09/2020,Economy
62,IndiGo,06 hrs 55 mins ,"₹ 7,543","₹ 6,768",1 stop via Allahabad,Mumbai,New Delhi,12:45,19:40,11/09/2020,Economy
63,Air India,09 hrs 30 mins ,"₹ 7,681","₹ 6,660",1 stop via Bhubaneswar,Mumbai,New Delhi,12:00,21:30,11/09/2020,Economy
64,Vistara,05 hrs 50 mins ,"₹ 8,424","₹ 7,240",1 stop via Bengaluru,Mumbai,New Delhi,09:00,14:50,11/09/2020,Economy
